created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 13 23:55:11 +0000 2023;1712980332126130680;"Pasti ada aja nih penipuan donasi untuk Palestina";0;0;0;1;in;160078877;1712980332126130680;Qodridio;https://twitter.com/Qodridio/status/1712980332126130680
Fri Oct 13 23:55:03 +0000 2023;1712980297372025319;"@knxarchieves Aneh sih udah biarin imigran masuk semaunya terus bikin kebijakan anti Palestina wkwkw raja blunder";0;1;0;0;in;2299991539;1712978492495986860;jonijoniyesmama;https://twitter.com/jonijoniyesmama/status/1712980297372025319
Fri Oct 13 23:55:00 +0000 2023;1712980287125328316;"@CNNIndonesia Lihatlah, saudara dekat mu, tetangga sekitar mu, jika masih ada yg tidak mampu, dan perlu dibantu, bantulah mereka, salurkan donasi kepada mereka dahulu, itu lebih baik sebelum kirim donasi ke Palestina";0;0;0;1;in;568255736;1712819268637929657;jefrybudi;https://twitter.com/jefrybudi/status/1712980287125328316
Fri Oct 13 23:54:58 +0000 2023;1712980279516917921;"🇵🇸 Pesepakbola Aljazair🇩🇿 Riyad Mahrez, Ahmed Touba dan Said Benrahma menunjukkan dukungan mereka terhadap Palestina.   #FreeGaza #FreePalestine  ❤🇵🇸 https://t.co/E4hd0hXSym";0;1;21;86;in;1221303175518420998;1712980279516917921;IFyou_611;https://twitter.com/IFyou_611/status/1712980279516917921
Fri Oct 13 23:54:52 +0000 2023;1712980252098719751;"1.537 warga Palestina - termasuk 500 anak2 dan 276 wanita - telah dibunuh dan 6.612 lainnya luka2 dalam 6 hari terakhir pengeboman Israel di Gaza. Israel telah menjatuhkan lebih banyak bom di Gaza dalam 6 hari dibandingkan dengan yg dijatuhkan As di Afghanistan dalam 1 tahun. https://t.co/Z5Z5s31yhI";0;0;0;1;in;1297159428970430464;1712980252098719751;jonggi_p;https://twitter.com/jonggi_p/status/1712980252098719751
Fri Oct 13 23:54:41 +0000 2023;1712980204363395424;"@AzzamIzzulhaq Ya Allah, berikan bangsa Palestina kesabaran dan kekuatan dan berikan mereka pertolongan";0;0;1;42;in;3159578293;1712931523534741683;fazamutaqi0210;https://twitter.com/fazamutaqi0210/status/1712980204363395424
Fri Oct 13 23:53:57 +0000 2023;1712980021391106481;"Pasukan Taliban untuk Palestina:   Jangan menangis, jangan menangis, kami akan datang ke Palestina untuk membebaskanmu! https://t.co/wXsq5jVvUy";15;28;436;1283;in;59822361;1712980021391106481;ibnu_Abdullahs;https://twitter.com/ibnu_Abdullahs/status/1712980021391106481
Fri Oct 13 23:53:53 +0000 2023;1712980005071044656;"Podcast saya ttg Palestina vs Zionis,  sejak td malam DIHAPUS oleh Youtube https://t.co/PTU5lfxmUD https://t.co/kfO0a9PjWh";1;7;1;7;in;1490536743137087490;1712742498660196712;dina_sulaeman;https://twitter.com/dina_sulaeman/status/1712980005071044656
Fri Oct 13 23:53:48 +0000 2023;1712979985177415680;"Sumber bacaan lebih lanjut mengenai Okupasi oleh ICRC: https://t.co/vZoD7E6Op7  Ringkasan komentar legal oleh Mahkama Internasional (ICJ) mengenai pembatasan yang dilakukan di palestina: https://t.co/WOmjaCa4yO.";0;0;0;0;in;3492778519;1712979424638075091;nyamgiy;https://twitter.com/nyamgiy/status/1712979985177415680
Fri Oct 13 23:53:42 +0000 2023;1712979960162550176;"US dan Israel playing victim bgt lu. Sekarang kena deh lu minta warga Palestina pergi terus diserang brutal. Selalu nyalahin Hamas dan organisasi muslim. Tapi gak peduli kalau daerah di gaza makin menipis gara gara perang yang kalian mulai. Malu";0;0;0;0;in;1625792368996937728;1712979960162550176;worldtalk_;https://twitter.com/worldtalk_/status/1712979960162550176
Fri Oct 13 23:53:40 +0000 2023;1712979948896723291;"Relawan kemanusiaan ini menangis krn tak sanggup melihat tragedi yg ada dihadapannya. "Ini sangat mengerikan."  Temannya menariknya bangkit dari situ.  "Ini adalah Palestina, bro. Ini adalah Palestina." Ya. Org2 kuat itu adalah Palestina.   #WeStandWithPalestine https://t.co/tq0nZB90GL";0;0;2;10;in;1505537726400978945;1712979948896723291;Luthvy_02;https://twitter.com/Luthvy_02/status/1712979948896723291
Fri Oct 13 23:53:27 +0000 2023;1712979897168339015;"@muchlis_ar Bagi rakyat Palestina konflik dgn Israel adalah perang kemerdekaan Pak, itu pendiri NKRI juga yg kasih suport, suka tdk suka pejuang kemerdekaan dianggap pahlawan, sama kayak di Indo siPitung rumornya tukang ambil istri orang, tapi krn ikut melawan Belanda tetap dianggap Pahlawan";0;1;0;0;in;1055612952;1712977759755276376;Bud_Cavalera;https://twitter.com/Bud_Cavalera/status/1712979897168339015
Fri Oct 13 23:52:55 +0000 2023;1712979763747528855;"@EdhunMr Semoga yang merasa Negara Mayoritas Islam mengambil dalam misi perdamaian dan kemerdekaan Palestina.  Aamiin";0;0;0;3;in;1519567770098475010;1712784015521153093;arjuna_pagat;https://twitter.com/arjuna_pagat/status/1712979763747528855
Fri Oct 13 23:52:51 +0000 2023;1712979746123067657;"@HukumDan Pdip yg konsisten bela palestina";0;0;0;0;in;1423597724004360195;1712734277115490735;FarmSembada;https://twitter.com/FarmSembada/status/1712979746123067657
Fri Oct 13 23:51:52 +0000 2023;1712979499044749344;"@ajegilelu1 @MelodiAsyik @BSbukit Hahaha. Itu pun tanah Ottoman yg sdh dibeli org Yahudi sebelum Ottoman jatuh.  Kemudian jd milik Inggris. Sama spt negara2 Arab lain adalah milik Inggris.  Bangun woiiii haha.   Cb ksh bukti Negara bernama Palestina sebelum 1979.";0;1;0;1;in;1638057787887603713;1712727332526658015;bnsphrxyzzz;https://twitter.com/bnsphrxyzzz/status/1712979499044749344
Fri Oct 13 23:51:43 +0000 2023;1712979458481869139;"@OmJ_JeNggot Dukung kemerdekaan PALESTINA dari apa ..?? dari ISRAEL apa dari HAMAS ...?!! klw dari ISRAEL anda jga sma ajj tukng BOHONG ...";0;0;0;0;in;1580291944324141056;1712788031781113950;lahedom99;https://twitter.com/lahedom99/status/1712979458481869139
Fri Oct 13 23:51:36 +0000 2023;1712979431877443698;"“Kenapa warga Palestina ga kabur aja dari wilayah mereka?”  Karena, dari 2007 (16 tahun lalu) autoritas militer israel juga memblokir jalur udara, darat, dan perairan di kota Gaza, Palestina. Mereka juga memiliki KONTROL terhadap pergerakan masyarakat dalam wilayah Palestina.  +";1;1;0;0;in;3492778519;1712979424638075091;nyamgiy;https://twitter.com/nyamgiy/status/1712979431877443698
Fri Oct 13 23:51:35 +0000 2023;1712979428232630470;"Kontrol terhadap sumber makanan, air bersih, listrik dan sumber penyandang kehidupan lainya di Palestina itu sudah berada dibawah kontrol autoritas militer israel selama bertahun-tahun.  +";0;1;0;0;in;3492778519;1712979424638075091;nyamgiy;https://twitter.com/nyamgiy/status/1712979428232630470
Fri Oct 13 23:51:35 +0000 2023;1712979424638075091;"Kalo kamu masih bingung “kok bisa Israel memutus air, listrik, internet di Palestina?”  Karena situasi yg terjadi adalah OKUPASI, dimana ada suatu entitas asing bersenjata yang memiliki AUTORITAS, termasuk KONTROL terhadap suatu kehidupan di suatu wilayah.  +";0;1;0;2;in;3492778519;1712979424638075091;nyamgiy;https://twitter.com/nyamgiy/status/1712979424638075091
Fri Oct 13 23:51:08 +0000 2023;1712979311689605246;"Bangunan ini terbakar akibat serangan roket dari pejuang Palestina ke Sderot, Palestina terjajah.   Sumber: Ultra Palestine ___  Simak terus kabar Palestina terkini di channel Telegram:   🇵🇸 Halopalestina ✅️ Join Channel: https://t.co/hYngA4r3sI #FreePalestine https://t.co/fyLu5eqk7s";0;0;0;0;in;1490895533611053060;1712979311689605246;DataZakee;https://twitter.com/DataZakee/status/1712979311689605246
Fri Oct 13 23:51:03 +0000 2023;1712979290810380486;"@Daniel_Moreno77 @wandystjk2 Gak cuma Gaza. Bisa bisa Palestina pun juga dihapus dari peta dunia";0;0;0;0;in;71791836;1711945722743095476;arysw;https://twitter.com/arysw/status/1712979290810380486
Fri Oct 13 23:50:48 +0000 2023;1712979229561024652;"Masya Allah.... Mujahid Fisabilillah, Profesi dan Tradisi yang dipegang Teguh sejak kecil untuk Warga Palestina dalam mempertahankan Negara nya dari para Zionis ISRA Hell...!☝✊🔥 https://t.co/JVxSkInbaa";0;0;0;1;in;1603537926482145280;1712979229561024652;IwanIwanely72;https://twitter.com/IwanIwanely72/status/1712979229561024652
Fri Oct 13 23:50:46 +0000 2023;1712979222153871491;"Tim yg gamau komentar banyak tentang konflik palestina israel 🙏🏻";0;0;0;0;in;1677529582256394240;1712979222153871491;ArthurDijkstraa;https://twitter.com/ArthurDijkstraa/status/1712979222153871491
Fri Oct 13 23:50:42 +0000 2023;1712979203900203074;"Glamping sambil menikmati keindahan gunung gede pangrango cuma 69k/orang hanya di https://t.co/wYdKIImfDM puncak Bogor Cipanas Cianjur, termasuk sarapan pagi. resv: 0838-1994-0751  #FreePalestine Gaza Palestina Hamas Israel #IgError pamali dusun pocong jam 3 daddies https://t.co/7EigG5EYX1";0;0;0;1;in;1639122892712730624;1712979203900203074;arifhidayatku;https://twitter.com/arifhidayatku/status/1712979203900203074
Fri Oct 13 23:50:30 +0000 2023;1712979152868180265;"🇵🇸 Seorang paramedis Palestina mengisi jeda dalam pengeboman itu dengan membaca Al-Qur'an.   Laa ilaa illallah  #FreeGaza #FreePalestine ❤🇵🇸 https://t.co/5EV3oMOu4W";8;19;544;2042;in;1221303175518420998;1712979152868180265;IFyou_611;https://twitter.com/IFyou_611/status/1712979152868180265
Fri Oct 13 23:50:15 +0000 2023;1712979091673301277;"Nah, itu beberapa produk pertanian dari Gaza, Palestina. Ternyata sangat beragam ya. Kita doakan semoga konflik yg terjadi disana cepat mereda dan sektor pertanian di Palestina bisa bangkit &amp  maju.";0;0;0;0;in;1675710132695732224;1712975350362525826;txtdaritani;https://twitter.com/txtdaritani/status/1712979091673301277
Fri Oct 13 23:50:12 +0000 2023;1712979077756588088;"Tentu saja, hal tersebut sangat disayangkan mengingat Palestine memiliki tanah yang subur. Adapun bbrp komoditas unggulan dari Palestina, antara lain";0;1;0;0;in;1675710132695732224;1712975350362525826;txtdaritani;https://twitter.com/txtdaritani/status/1712979077756588088
Fri Oct 13 23:49:43 +0000 2023;1712978958281814275;"@muchlis_ar Gini kutil babi, HAMAS dan rakyat Gaza udah teruji mentalnya, 16 tahun diblokade zionits, darat, laut dan udara tidak goyah mereka, Mesir bantu ga bantu ga peduli mereka, yakin mereka sama Pertolongan Allah.. tekad mereka satu, negara Palestina merdeka dan tidak ada zionist lagi.";0;1;0;0;in;1083375995208445952;1712815604774892008;AbuAqila16;https://twitter.com/AbuAqila16/status/1712978958281814275
Fri Oct 13 23:49:35 +0000 2023;1712978924660199555;"@dipanagara @muchlis_ar Indonesia memproklamirkan apa diakui oleh sekutu dan Belanda, Palestina justru yang menjadi salah satu negara yang pertama mengakui kedaulatan Indonesia, tapi herannya ada warga Indonesia yang justru sekarang mendukung Israel hadeh ...kekonyolan";1;11;3;27;in;4388800344;1712733946944098599;arkaatmaja7;https://twitter.com/arkaatmaja7/status/1712978924660199555
Fri Oct 13 23:49:30 +0000 2023;1712978903374135601;"@onlyffaannss @tanyarlfes salah bang, yg benci itu yahudi ortodoks sendiri, sedangkan zionist malah yg ngebet mau genosida ke Palestina.";0;0;0;0;in;1701626461583749120;1712974939727556950;revanarya26;https://twitter.com/revanarya26/status/1712978903374135601
Fri Oct 13 23:49:27 +0000 2023;1712978888819921025;"@luckysubiakto Ngapain dgn spt ini, sodara palestina membutuhkan doa dan dukungan moral, lah ini malah show up berkuda..gak tepat";0;1;0;0;in;1555078093957910528;1712762241337205046;semacamharapan;https://twitter.com/semacamharapan/status/1712978888819921025
Fri Oct 13 23:48:55 +0000 2023;1712978756649033867;"@detikcom Lucu beud ih, yang dukung Israel justru Ukraine dan Sekutunya yang rasakan langsung invasi dari rusia, tapi yang dukung Palestina malah rusia dan north Korea wkwk";0;0;0;0;in;1097354695742386177;1712724859862630755;rizal456987;https://twitter.com/rizal456987/status/1712978756649033867
Fri Oct 13 23:48:26 +0000 2023;1712978632636060071;"Tidaklah cukup bagi Israel untuk membunuh jurnalis Palestina. Kini mereka mengebom Lebanon dan secara langsung menargetkan jurnalis yang meliput kejahatan mereka di perbatasan Lebanon.   Sedikitnya 1 jurnalis tewas dan 3 luka-luka. Disponsori oleh Barat yang “bebas”. https://t.co/N4Z08WqY1p";0;1;54;93;in;2256063276;1712978628395626673;SoftWarNews;https://twitter.com/SoftWarNews/status/1712978632636060071
Fri Oct 13 23:47:57 +0000 2023;1712978513886859663;"Israel akan menerima balasan yang setimpal atas genocida yang dilakukan terhadap rakyat Palestina di Gaza,pembantaian dan pengosongan paksa atas Gaza dengan menjatuhkan ribuan Bom diatas sepetak tanah ini tidak bisa dibenarkan dengan alasan apapun.";0;0;0;0;in;706266516069584898;1712978513886859663;wim_musawa;https://twitter.com/wim_musawa/status/1712978513886859663
Fri Oct 13 23:47:55 +0000 2023;1712978505242427831;"@CNNIndonesia Dipindahkan tanpa Perlindungan Militer ??? Ini sama saja bunuh diri... Dan berita terbaru 70 penduduk sipil Palestina gugur syahid ketika mereka sedang melakukan perpindahan ke Mesir mengikuti Instruksi Jebakan itu...";0;0;0;0;in;959226668;1712696681534529974;Ulhufiahun;https://twitter.com/Ulhufiahun/status/1712978505242427831
Fri Oct 13 23:46:39 +0000 2023;1712978186081046545;"@Tita83079013 Mestinya menhan memfasilitasi mereka yg mau berjuang membela palestina di gaza. Itukan keinginan mereka sendiri. Silahkan berjihad ke sana. Mudah2an sahid...";0;1;0;3;in;1120259852754755584;1712842269106262461;HalimRudianto;https://twitter.com/HalimRudianto/status/1712978186081046545
Fri Oct 13 23:46:38 +0000 2023;1712978178480980282;"@SoftWarNews Fakta seterang ini tapi masih banyak yang bela Israel. Mereka harus merasakan penjajahan dulu supaya mengerti penderitaan Palestina.";0;0;0;0;in;237363430;1712615997860151552;LeylaHana;https://twitter.com/LeylaHana/status/1712978178480980282
Fri Oct 13 23:46:06 +0000 2023;1712978045940977707;"@triliuner007 @DarsAlexandra1 cebong tololl,  buka almamater agamamu,kalau masih mendukung zionist, ups,, syiah kah? syiah iran juga membela palestina lhoh..  fix inj cebong dungu yahudi pesek 😆";0;1;0;0;in;1424376806958780427;1712315526180212773;HTgpura;https://twitter.com/HTgpura/status/1712978045940977707
Fri Oct 13 23:45:54 +0000 2023;1712977995739353543;"@tanyarlfes Persoalan palestina dan israel adalah masalah pendudukan wilayah. Bukan agama. Di israel ada jg org yg ingin perdamaian. Jadi, persoalan ini kompleks. Berharap ada solusi terbaik utk kedua negara. Both of countries are human.";0;0;6;123;in;1313777450;1712974939727556950;Boni_Sena;https://twitter.com/Boni_Sena/status/1712977995739353543
Fri Oct 13 23:45:37 +0000 2023;1712977922867560545;"Jurnalis Palestina Mohammed Shehab terbunuh oleh rudal Israel saat dia menyiarkan pesan tentang penderitaan Gaza. @QudsNen https://t.co/lh6KAISgTz";0;0;0;4;in;1529084442899533824;1712977922867560545;mikirmedia;https://twitter.com/mikirmedia/status/1712977922867560545
Fri Oct 13 23:45:32 +0000 2023;1712977905561797110;"Ternyata IG lagi error, bagaimana dgn IG kamu?  #FreePalestine Gaza Palestina Hamas Israel #IgError https://t.co/ZPdh78FBcF";0;1;0;1;in;1639122892712730624;1712977905561797110;arifhidayatku;https://twitter.com/arifhidayatku/status/1712977905561797110
Fri Oct 13 23:45:29 +0000 2023;1712977892748222643;"@SoftWarNews Pemimpin arab pengecut, tidak malukah Anda wahai Raja Abdullah  dgn kakekmu Baginda Rasulullah SAW. Seharusnya tentara anda dipake utk menyelamatkan saudaranya di Palestina, justru digunakan untuk menghalangi rakyatnya sendiri yg ingin menolong saudaranya di Palestina";0;0;1;1;in;1116539057025110017;1712768937904275853;muslimsmentor;https://twitter.com/muslimsmentor/status/1712977892748222643
Fri Oct 13 23:45:29 +0000 2023;1712977890814640547;"@ringotorus @tvOneNews Yg mulai perang ya zionis. Merebut tanah, menindas, menghina rakyat Palestina. Hamas muncul krna rakyat melawan. Kamu kalau diambil tanahnya ngelawan ga?";0;1;0;2;in;199630191;1712837719863529661;ariwan5;https://twitter.com/ariwan5/status/1712977890814640547
Fri Oct 13 23:45:19 +0000 2023;1712977847889887734;"@hasyimmah Tapi sekrng Uni Europa dan Jerman , membekukan sumbangannya. Dan siapa yg donasi ke palestina dan itu ke rekening hamas, akan dikenakan hukuman.  Orang palestina itu gak ada yg miskin. Justru Indonesia yg masih banyak kemiskinan drpd palestina.";0;0;0;0;in;1445131067246137348;1712632554640306239;hannajoe20;https://twitter.com/hannajoe20/status/1712977847889887734
Fri Oct 13 23:45:14 +0000 2023;1712977827531035033;"Masihkah kalian anggap ini sebuah kebohongan, Palestina di dzolimi, kalau dia membela diri wajar adanya...";0;0;0;1;in;2311213884;1712977827531035033;agusn2n1;https://twitter.com/agusn2n1/status/1712977827531035033
Fri Oct 13 23:45:11 +0000 2023;1712977817049461112;"@Balistta MUNGKIN BENAR...PADA SAAT ITU MUNGKIN JUGA BELUM ADA YG NAMANYA SUKU... TAPI YG GW PENGEN TAU,TOPIKNYA KAPAN BANGSA PALESTINA ITU ADA??.";0;1;0;0;in;891883949571457024;1712972963153391930;M17522147;https://twitter.com/M17522147/status/1712977817049461112
Fri Oct 13 23:45:02 +0000 2023;1712977776352034875;"Serangan Militer Israel: 1.949 Warga Palestina Tewas, 6.500 Lainnya Terluka  https://t.co/jjlJTXIpxy";0;1;1;0;in;202559038;1712977776352034875;GATRA_com;https://twitter.com/GATRA_com/status/1712977776352034875
Fri Oct 13 23:44:58 +0000 2023;1712977759755276376;"Hamas bukan Palestina. Hamas itu kelompok militan yang menguasai Gaza.  Ini pernyataan resmi Otoritas Palestina.  Para pembela HAMAS mesti baca ini. Juga para politisi yg sok bela Palestina.  Iqra!";25;178;115;325;in;33456112;1712977759755276376;muchlis_ar;https://twitter.com/muchlis_ar/status/1712977759755276376
Fri Oct 13 23:44:49 +0000 2023;1712977725110292621;"@silencedisturb @saidiman Intinya tiap hri tiap meter israell merebut tanah warga² palestina wanita anak² ditindak oleh tentara sendangkan anak² dan wanita ga punya peralatan untuk melawan";0;2;0;0;in;1576251047097819136;1712650219341713518;Dan91101563;https://twitter.com/Dan91101563/status/1712977725110292621
Fri Oct 13 23:44:23 +0000 2023;1712977612413538394;"kalo palestina minta bantuan bla bla bla lah dikira israel gak minta bantuan juga kali 😇 suka gitu emg penilaian manusia atau bisa disebut dg bacot 😃";1;0;0;0;in;292255033;1712977612413538394;FRPrayogo;https://twitter.com/FRPrayogo/status/1712977612413538394
Fri Oct 13 23:44:21 +0000 2023;1712977604373037277;"@IgnatiusDedi @tvOneNews Ini foto thn 1947, orang2 Yahudi dari Eropa mendarat di Palestina mencari perlindungan. Lalu skr negaranya dicaplok dan rakyatnya dibunuhi. Ngga perlu bicara agama, coba berpikir sebagai manusia aja udah cukup. Seharusnya. https://t.co/24mxqQNgg7";0;0;1;3;in;313402989;1712731398510092605;jusotak;https://twitter.com/jusotak/status/1712977604373037277
Fri Oct 13 23:43:48 +0000 2023;1712977466808324313;"Militer Israel Serang Gudang Militer Hamas, Kemenlu Siapkan Evakuasi WNI di Palestina &amp  Israel  https://t.co/gcq7ro4C4l  Tren: Gibran Tidur Daddies Gus Muhaimin Yordania Konoha Ramalan Jam 3 UIN Jambi Pasumi";0;1;0;0;in;372613837;1712977466808324313;kompastvptk;https://twitter.com/kompastvptk/status/1712977466808324313
Fri Oct 13 23:43:24 +0000 2023;1712977367289958513;"@coxz1223 @Bunga_JyKesuma Namanya penjahat dibuang ke Palestina , ya gitu.. di dukung oleh negara negara jahat pada Islam, Plus para pemimpin nya yang Islamophobia";0;1;0;0;in;59822361;1712483505673011310;ibnu_Abdullahs;https://twitter.com/ibnu_Abdullahs/status/1712977367289958513
Fri Oct 13 23:43:11 +0000 2023;1712977311518404615;"@AgusYudhoyono @PDemokrat Doa terbaik untuk warga Palestina";0;0;0;0;in;2152966869;1712744411589922928;tatang_suhndr;https://twitter.com/tatang_suhndr/status/1712977311518404615
Fri Oct 13 23:42:47 +0000 2023;1712977211261936028;"Warga sipil Mesir rame² membawa makanan melintasi perbatasan Palestina sementara bapak duda minta dukungan ke zionis utk nyapres  Cageurrr https://t.co/8vDjnUUBcA";0;0;0;2;in;1601604678105853954;1712977211261936028;AKasuke327;https://twitter.com/AKasuke327/status/1712977211261936028
Fri Oct 13 23:42:34 +0000 2023;1712977155293122688;"@tvOneNews Kita mungkin gak bisa datang langsung ke palestina,, minimal kita disini berdoa utk mereka,, dan bila ada rejeki sisihkan donasi buat mereka....utk yg isinya cuma menghujat mending diam ,,";0;1;1;7;in;1418456895107473408;1712847050193395988;DhimasTurino;https://twitter.com/DhimasTurino/status/1712977155293122688
Fri Oct 13 23:42:27 +0000 2023;1712977128281739637;"Mendukung Palestina Merdeka Sepenuhnya  Oleh Prima Mari Kristanto  Artikel ini berisi sejarah pendudukan Israel pada Palestina yang kemudian melahirkan kelompok perlawan seperti PLO, Hamas, dan Fatah.   Di akhir penulis membandingkan penjajahan Belanda atas Nusantara dengan… https://t.co/dO1FaT0tNn";0;3;23;27;in;35680707;1712977128281739637;m_nurfatoni;https://twitter.com/m_nurfatoni/status/1712977128281739637
Fri Oct 13 23:42:25 +0000 2023;1712977117519233501;"Samara Dream Academy Dihujat Netizen setelah Trainee HYBE Labels Itu Sukai Konten Konflik Palestina Israel #Samara #DreamAcademy #HYBE   https://t.co/HifoeGXhF5";0;1;0;2;in;972179486;1712977117519233501;KpopChartNet;https://twitter.com/KpopChartNet/status/1712977117519233501
Fri Oct 13 23:41:51 +0000 2023;1712976975248462198;"@ulil Masalahnya gimana kita bisa dominan militer, atau ekonomi dulu lah supaya “dukungan tanpa syarat” ke palestina ini memiliki daya gedor yg kuat? Ini tugas kita bersama di sini gus";0;0;0;0;in;1580892583349301248;1712712657722290509;kopipagi98;https://twitter.com/kopipagi98/status/1712976975248462198
Fri Oct 13 23:41:21 +0000 2023;1712976852346925368;"@narkosun Palestina nyang mane??? teroris hamas yg udah terdesak di Gaza aj kaleee yg butuh bantuan😂😂😂😂😂";0;0;0;0;in;1314293956138557440;1712808351502131584;Hyoga59440799;https://twitter.com/Hyoga59440799/status/1712976852346925368
Fri Oct 13 23:41:18 +0000 2023;1712976840258940981;"@muchlis_ar Kamu terlalu percaya propaganda zionist sampai menyalahkan HAMAS yang sampai detik ini memperjuangkan kemerdekaan Palestina. Bangsat lu!!! https://t.co/bdXmOejtVP";0;0;0;0;in;1083375995208445952;1712698295817240656;AbuAqila16;https://twitter.com/AbuAqila16/status/1712976840258940981
Fri Oct 13 23:41:13 +0000 2023;1712976816909283532;"@detikcom Udah mas Putin Klo Gk berani lawan Israel lebih baik diam. Biar Alloh SWT yang jadi penolong bangsa Palestina @KremlinRussia_E";0;0;0;0;in;1652141743813578752;1712724859862630755;DChadut2029196;https://twitter.com/DChadut2029196/status/1712976816909283532
Fri Oct 13 23:41:11 +0000 2023;1712976808176652348;"Antony Blinken telah tiba di Saudi Dia mungkin akan meminta MBS untuk membiarkan Israel melakukan genosida terhadap warga Palestina. @IranObserver0 https://t.co/K77Ddj3gLE";0;0;0;2;in;1529084442899533824;1712976808176652348;mikirmedia;https://twitter.com/mikirmedia/status/1712976808176652348
Fri Oct 13 23:41:10 +0000 2023;1712976803034222938;"Cmiiw negara arab tetangga palestina gk mau buka bordernya utk pengungsi palestina. There must be a reason mesir, jordan close their border for refugees";0;0;1;0;in;442778219;1712976803034222938;RachmanWoo;https://twitter.com/RachmanWoo/status/1712976803034222938
Fri Oct 13 23:41:08 +0000 2023;1712976798341046615;"@Tita83079013 @ganjarpranowo Fokus Palestina Merdeka";0;0;0;0;in;1562844044543537154;1712835711383248932;Herwaku;https://twitter.com/Herwaku/status/1712976798341046615
Fri Oct 13 23:40:59 +0000 2023;1712976760638501018;"Ga malu sama china?   Bebaskan Palestina dengan Khilafah Islamiyyah ala Rasulullah SAW...";0;0;0;0;in;1626780659900645378;1712976760638501018;kangmasuno;https://twitter.com/kangmasuno/status/1712976760638501018
Fri Oct 13 23:40:24 +0000 2023;1712976613007323268;"@muchlis_ar Bener, bagi Hamas rakyat Palestina harus menderita agar donasi2 dari negara2 lain tetep mengalir ke kantong mereka. Buktinya pimpinan2 Hamas hidup enak2an di Qatar 😅😅😅";1;0;1;12;in;1314087531231637504;1712698295817240656;Daniel_Moreno77;https://twitter.com/Daniel_Moreno77/status/1712976613007323268
Fri Oct 13 23:40:24 +0000 2023;1712976611111494083;"Rekaman lain menunjukkan konvoi Palestina menuju selatan Gaza sebelum diserang  Atas dosa apa orang-orang lemah tak berdaya ini kalian bunuh? https://t.co/hdWBp8AceR";9;16;133;267;in;2256063276;1712974995507577023;SoftWarNews;https://twitter.com/SoftWarNews/status/1712976611111494083
Fri Oct 13 23:40:23 +0000 2023;1712976607328215321;"Kementerian Kesehatan Palestina mengatakan penduduk setempat yang mengindahkan seruan Israel untuk pindah ke selatan Gaza menjadi sasaran serangan udara hari ini di jalan Salahad al din. https://t.co/JHeHfuixIz";3;2;60;94;in;2256063276;1712974995507577023;SoftWarNews;https://twitter.com/SoftWarNews/status/1712976607328215321
Fri Oct 13 23:39:23 +0000 2023;1712976354294301025;"@FerriNanto @dina_sulaeman Palestina udah dari Jaman Ottoman. Israel baru berdiri tahun 1948";0;1;0;0;in;3644829072;1712778982100500867;siddiqfmuh;https://twitter.com/siddiqfmuh/status/1712976354294301025
Fri Oct 13 23:39:12 +0000 2023;1712976308014387230;"@PostifStore @SoftWarNews Di thread itu, pihak Palestina jelek banget, pihak israel baik banget 😂😂😂😂";0;0;0;0;in;632513264;1712615997860151552;mbvtt;https://twitter.com/mbvtt/status/1712976308014387230
Fri Oct 13 23:39:00 +0000 2023;1712976259775647745;"@AzzamIzzulhaq Innalilahi wa inna ilaihi raji’un, in sya Allah syahid. Kita tdk bersedih dgn apa yg menimpa saudara kita di Palestina, karena Alah beri mereka kemuliaan syahid dan pahala kesabaran. Yg perlu disedihkan adalah kita, tdk bisa menolong saudaranya yang tertindas hingga kini.";0;1;0;1;in;1116539057025110017;1712961473935478998;muslimsmentor;https://twitter.com/muslimsmentor/status/1712976259775647745
Fri Oct 13 23:38:54 +0000 2023;1712976235884892173;"@saidiman @saidiman jangan ngarang kalau ada bangsa Israel di Palestina karena sebelum ada nya Balfour Declaration Tahun 1917 nggak ada tuh zionisme yang mampir ke tanah Palestina atau tanah perjanjian tapi Nabi Musa nggak pernah menunjukkan nya selama 40 Tahun 😂🤣😂🤣 hoax aja lu";0;0;0;0;in;1059983820298940416;1712650219341713518;SontoJoko;https://twitter.com/SontoJoko/status/1712976235884892173
Fri Oct 13 23:38:49 +0000 2023;1712976215127285907;""Hamas bukanlah pemerintah Palestina, tegas Zomlot.  "Perang Hamas Vs Israel, Apa Kata Kubu Presiden Palestina?"   Hamas itu TERORIS yang menduduki wilayah Gaza &amp  yg memulai serangan terhadap Israel  yang menewaskan 1.300 warga sipil  https://t.co/5SizHzslVM.";1;5;11;30;in;1614470115210457090;1712976215127285907;G4b0nGOKU;https://twitter.com/G4b0nGOKU/status/1712976215127285907
Fri Oct 13 23:38:47 +0000 2023;1712976206415749462;"Sama seperti Indonesia, Palestina ternyata memiliki tanah yang subur. Ada banyak tanaman buah dan sayur yg tumbuh di tanah ini.   Dikutip dari https://t.co/dGBlcA9WVe, pertanian di Gaza meningkat hampir dua kali lipat antara tahun 1948 dan 1967.";0;1;0;0;in;1675710132695732224;1712975350362525826;txtdaritani;https://twitter.com/txtdaritani/status/1712976206415749462
